TIMESTAMP,AirTC_Avg,RH,WS,WindDir,WindDir_SDV,Incoming_SW_Avg,Outgoing_SW_Avg,Incoming_LW_Avg,Outgoing_LW_Avg
2020-11-27 18:15:00,1.006,26.57,1.372,261.8,16.41,-3.607,0.921,202.9,313.4
2020-11-27 18:30:00,0.852,27.11,1.074,247.5,52.62,-4.028,0.539,202.3,311.3
2020-11-27 18:45:00,0.298,27.76,0.364,98.7,19.3,-4.45,0.253,202.6,308.4
2020-11-27 19:00:00,-0.082,27.71,1.035,65.99,10.99,-3.928,0.163,201.3,306.5
2020-11-27 19:15:00,-0.123,28.2,0.334,269.6,65.95,-3.518,0.462,200.6,303.2
2020-11-27 19:30:00,-0.557,28.54,1.247,63.32,41.52,-3.781,0.104,199.1,301
2020-11-27 19:45:00,-0.723,29.28,0.738,48.53,9.89,-3.926,0.001,198.7,299.4
2020-11-27 20:00:00,-0.953,29.68,0.469,235.3,45.66,-3.705,0.406,198.8,297.6
2020-11-27 20:15:00,-1.452,30.28,0.164,132.6,48.93,-4.159,0.189,198.6,295.7
2020-11-27 20:30:00,-2.204,31.66,0.035,54.11,2.552,-3.371,0.173,198.5,293.5
2020-11-27 20:45:00,-1.794,29.77,0.177,28.58,40.18,-2.95,0.246,197.8,292.7
2020-11-27 21:00:00,-2.116,30.69,0.511,22.55,39.3,-3.069,0.179,197.6,291.4
2020-11-27 21:15:00,-1.3,27.9,2.235,59.96,6.253,-3.197,0.096,197,292.2
2020-11-27 21:30:00,-0.988,29,1.406,79.83,62.38,-4.044,-0.331,196.6,291.3
2020-11-27 21:45:00,-1.834,29.92,0.466,264.7,15.58,-3.484,0.193,197,288.9
2020-11-27 22:00:00,-2.351,31.32,0.14,253.8,3.491,-3.608,-0.145,196.5,287.2
2020-11-27 22:15:00,-2.759,32.04,0.076,51.61,4.314,-3.227,-0.055,196.2,285.6
2020-11-27 22:30:00,-3.035,31.96,0.15,302.1,9.63,-2.739,0.329,195.9,284.4
2020-11-27 22:45:00,-2.655,32.35,0.584,268.2,21.62,-3.091,0.103,195.6,284.2
2020-11-27 23:00:00,-2.836,32.16,0.34,59.17,16.48,-3.597,-0.173,195.8,282.9
2020-11-27 23:15:00,-2.899,31.68,0.732,57.49,10.21,-3.255,-0.228,195.4,282.5
2020-11-27 23:30:00,-2.793,31.74,0.214,236.5,17.17,-3.243,-0.11,195.5,281.2
2020-11-27 23:45:00,-3.35,34.14,0.417,290.5,80.9,-3.255,-0.141,194.7,280.1
2020-11-28 00:00:00,-3.365,33.45,0.254,16.75,58.46,-3.191,-0.042,195,279.6
2020-11-28 00:15:00,-3.597,34.96,0.152,202.1,66.68,-3.112,-0.142,194.5,278.3
2020-11-28 00:30:00,-3.808,34.43,0.141,280.6,62.88,-2.968,-0.041,194.6,277.4
2020-11-28 00:45:00,-3.463,33.01,0.873,250.6,21.54,-2.359,0.515,194.4,277.4
2020-11-28 01:00:00,-4.096,35.64,0.267,101.5,55.06,-3.744,-0.487,193.5,275.9
2020-11-28 01:15:00,-4.436,35.97,0.094,317,28.9,-2.885,-0.093,193.3,274.8
2020-11-28 01:30:00,-4.529,35.3,0.808,6.444,56.08,-2.535,0.073,193.1,274.6
2020-11-28 01:45:00,-4.362,35.63,0.721,240.9,18.23,-3.27,-0.09,192.8,274
2020-11-28 02:00:00,-5.703,40.11,0.401,234.1,31.1,-3.721,-0.296,191.2,272.1
2020-11-28 02:15:00,-6.033,39.87,0.295,42.47,64.2,-3.016,-0.048,191,271.1
2020-11-28 02:30:00,-5.585,39.21,0.511,66.84,24.98,-2.997,-0.246,190.8,270.9
2020-11-28 02:45:00,-5.821,40.48,0.14,152.9,44.28,-3.285,-0.185,190.5,269.6
2020-11-28 03:00:00,-5.795,39.81,0.519,22.56,74.38,-2.703,0.01,190.2,269.2
2020-11-28 03:15:00,-5.685,39.39,0.439,255.1,62.35,-2.767,-0.17,190.1,268.8
2020-11-28 03:30:00,-5.87,40.06,0.445,218.3,17.12,-3.742,-0.319,189.7,268
2020-11-28 03:45:00,-6.786,42.87,0.194,88.1,33.93,-3.442,-0.296,189,266.3
2020-11-28 04:00:00,-7.254,44.29,0.368,74.04,28.9,-3.003,-0.291,188.3,265.5
2020-11-28 04:15:00,-7.56,44.9,0.451,69.49,11.44,-2.891,-0.294,187.7,264.7
2020-11-28 04:30:00,-7.088,42.72,0.784,60.48,11.09,-2.531,-0.291,187.7,264.9
2020-11-28 04:45:00,-6.767,42.62,0.177,49.88,23.43,-2.753,-0.246,188,264.2
2020-11-28 05:00:00,-6.835,41.76,0.091,31.34,6.52,-1.938,-0.213,187.7,263.6
2020-11-28 05:15:00,-6.521,41.97,0.208,217.9,13.19,-3.152,-0.264,187.9,263.1
2020-11-28 05:30:00,-6.868,43.76,0,0,0,-3.573,-0.254,188.1,261.5
2020-11-28 05:45:00,-7.13,43.84,0.095,248.5,8.42,-2.657,-0.088,187.6,260.9
2020-11-28 06:00:00,-7.374,44.84,0.052,230,1.848,-2.708,-0.202,187.1,260.2
2020-11-28 06:15:00,-7.702,45.58,0,0,0,-1.974,0.012,187.1,259.2
2020-11-28 06:30:00,-7.475,44.13,0.31,41.66,4.143,-2.227,-0.137,187,259.3
2020-11-28 06:45:00,-6.579,42.08,0.731,52.29,50.47,-2.363,-0.203,187.6,260.8
2020-11-28 07:00:00,-6.399,43.04,0.318,267.4,6.757,-1.447,0.134,188.9,260
2020-11-28 07:15:00,-6.525,42.18,0.27,243.6,11.93,3.988,1.567,189,259.8
2020-11-28 07:30:00,-6.829,43.98,0.172,350.7,29.99,41.75,9.69,193.7,260.9
2020-11-28 07:45:00,-5.706,39.43,0.375,243.5,18.04,101,25.18,194.6,266
2020-11-28 08:00:00,-4.894,37.43,0.177,221.6,4.47,145.5,40.21,196.9,270.9
2020-11-28 08:15:00,-3.86,35.07,0.17,162.9,42.6,192.4,55.59,202.2,277.5
2020-11-28 08:30:00,-3.987,40.66,0.844,112.1,47.58,184.9,54.24,199.2,280.2
2020-11-28 08:45:00,-5.208,38.32,0.778,187.3,37.27,245.2,73.06,199.1,283.8
2020-11-28 09:00:00,-3.961,38.22,0.32,175,38.08,265.3,79.23,195.9,290.2
2020-11-28 09:15:00,-4.068,36.91,0.201,185.3,35.91,276.6,82.8,201.2,294.9
2020-11-28 09:30:00,-3.15,35.08,0.191,133.8,49.5,353.4,105.8,201.2,302
2020-11-28 09:45:00,-2.716,35.77,0.739,188.6,35.9,413.3,121.8,201.3,309.8
2020-11-28 10:00:00,-2.995,35.6,1.164,183.5,21.12,423.8,122.6,204.4,315.5
2020-11-28 10:15:00,-2.629,34.43,0.563,172.4,42.07,451.3,129.1,218.5,320.9
2020-11-28 10:30:00,-1.971,33.01,0.392,185.9,64.14,352.1,97.1,231.7,324.8
2020-11-28 10:45:00,-1.806,32.73,0.389,163.4,60.85,275.7,75.87,227.8,323
2020-11-28 11:00:00,-1.602,31.81,0.754,175.4,33.73,425.5,120.5,217.8,326.6
2020-11-28 11:15:00,-1.086,31.06,0.846,205.2,48.3,451.4,123.9,241.1,337.3
2020-11-28 11:30:00,-0.911,29.72,0.484,131.7,46.24,304.6,82.9,247.8,335.5
2020-11-28 11:45:00,-0.39,28.17,0.342,189.2,53.71,368.5,100.2,249.9,339.8
2020-11-28 12:00:00,0.165,28.65,0.677,163.8,55.73,385.3,103.9,249.1,343.5
2020-11-28 12:15:00,-0.107,27.76,0.398,176.2,74.84,367.4,100.2,246.2,345.4
2020-11-28 12:30:00,0.625,27.08,0.631,191.3,42.23,397.4,106.7,253.1,349.9
2020-11-28 12:45:00,1.134,25.64,0.491,155.2,43.32,368.8,99.2,251.9,352.3
2020-11-28 13:00:00,1.309,24.92,0.584,152.8,38,365.5,99.1,253.6,353.6
2020-11-28 13:15:00,1.776,24.78,0.508,131.9,63.58,376.6,101.4,260.3,357.9
2020-11-28 13:30:00,1.725,24.99,0.828,188.9,48.93,318.2,85.1,263.2,356.9
2020-11-28 13:45:00,1.489,24.61,0.871,164.6,75.33,280.9,74.77,264.8,354.3
2020-11-28 14:00:00,2.07,23.13,0.243,167.3,54.11,280.1,75.92,263.7,355.8
2020-11-28 14:15:00,2.242,23.55,0.648,125.6,39.62,240,64.68,263.1,354.4
2020-11-28 14:30:00,1.944,23.84,0.942,161.1,32.03,223.6,60.19,255.4,351.1
2020-11-28 14:45:00,2.175,22.89,0.686,207.2,54.77,297.9,82.9,231.4,352.1
2020-11-28 15:00:00,2.959,21.79,0.633,217.9,55.31,337,94.7,228,355.9
2020-11-28 15:15:00,3.19,22,0.973,229.9,34.41,291.8,81.8,228.1,355
2020-11-28 15:30:00,3.266,21.31,0.432,183,45.23,225.9,63.08,231.5,351.3
2020-11-28 15:45:00,3.155,22.1,0.918,150.4,50.84,198.2,55.25,231.9,348.3
2020-11-28 16:00:00,2.962,22.5,0.548,164.6,45.23,136.1,37.89,239.1,344.3
2020-11-28 16:15:00,3.014,21.76,0.06,168.2,18.49,119,32.93,249.9,342.4
2020-11-28 16:30:00,2.988,22,0.422,201,28.94,97.3,26.39,259.4,341.2
2020-11-28 16:45:00,2.605,22.73,0.344,169,34.04,47.31,13.7,253.8,336.3
2020-11-28 17:00:00,2.076,22.96,0.427,199.4,12.59,18.07,6.032,256.9,332.1
2020-11-28 17:15:00,1.721,23.52,0.191,201.9,10.65,2.132,1.955,248.1,327.6
2020-11-28 17:30:00,1.445,23.86,0.217,177.6,6.447,-2.461,0.88,241.7,323.7
2020-11-28 17:45:00,1.089,24.86,0.061,107.7,28.34,-3.54,0.417,235.5,320.1
2020-11-28 18:00:00,0.783,25.71,0.013,76.94,3.1,-3.067,0.422,230,317.2
2020-11-28 18:15:00,0.495,26.08,0.044,38.1,0.462,-3.086,0.386,229.4,314.9
2020-11-28 18:30:00,0.266,26.25,0,0,0,-3.184,0.448,221.9,312
2020-11-28 18:45:00,0.073,26.7,0,0,0,-2.321,0.454,225.8,310.5
2020-11-28 19:00:00,0.128,26.12,0.126,249.2,9.87,-2.849,0.579,215.2,307.9
2020-11-28 19:15:00,0.054,26.93,0.002,253.9,0.168,-2.869,0.386,217.2,305.9
2020-11-28 19:30:00,-0.121,25.77,0.061,273.7,2.556,-2.238,0.635,216,303
2020-11-28 19:45:00,0.155,26.43,0,0,0,-2.975,0.389,211.2,302
2020-11-28 20:00:00,-0.071,26.29,0,0,0,-2.661,0.449,214.1,299.4
2020-11-28 20:15:00,-0.311,26.55,0.208,228.2,14.41,-3.133,0.194,211.4,297.8
2020-11-28 20:30:00,-0.881,27.81,0.273,241.3,27.58,-3.457,0.104,208.1,296.3
2020-11-28 20:45:00,-0.98,28.86,0.314,257.8,31.38,-3.136,0.331,208.8,295
2020-11-28 21:00:00,-1.194,29.24,0.174,296.9,23.48,-2.5,0.188,216.7,294.8
2020-11-28 21:15:00,-0.766,28.12,0.843,250.8,29.03,-2.244,0.508,218.8,294.9
2020-11-28 21:30:00,-1.487,29.39,0.051,111.8,7.806,-2.775,-0.325,230.5,294.6
2020-11-28 21:45:00,-1.927,30.11,0.341,58.29,31.2,-2.103,-0.145,232.4,294.4
2020-11-28 22:00:00,-1.44,29.36,0.021,271.9,3.696,-1.457,0.057,240.8,295.1
2020-11-28 22:15:00,-1.464,29.58,0.107,56.19,21.5,-2.084,-0.16,229.7,293.7
2020-11-28 22:30:00,-1.457,29.36,0.002,70.9,0,-2.685,-0.13,224.9,291.9
2020-11-28 22:45:00,-1.34,29.94,0.437,37.08,14.67,-2.492,-0.254,219.2,291.4
2020-11-28 23:00:00,-1.309,30.03,0.657,258.8,26.82,-2.982,0.197,204,288.6
2020-11-28 23:15:00,-1.694,31.08,0.528,235.9,31.06,-3.275,-0.028,204.2,286.9
2020-11-28 23:30:00,-2.993,32.89,0.803,278.9,24.87,-2.313,0.333,222.3,287.4
2020-11-28 23:45:00,-2.629,33.18,1.162,37.61,51.26,-2.114,-0.165,230.5,288.9
2020-11-29 00:00:00,-2.283,31.72,1.102,246.7,56.36,-2.172,0.231,221.9,288.4
2020-11-29 00:15:00,-2.203,31.73,0.37,355.1,54.64,-2.562,-0.236,230.3,288.6
2020-11-29 00:30:00,-2.48,32.31,0.55,234.8,56.62,-2.825,-0.177,218,286.3
2020-11-29 00:45:00,-3.276,34.14,0.507,350.1,72.06,-2.424,-0.27,223.9,286
2020-11-29 01:00:00,-3.045,34.32,0.203,128,70.64,-2.459,-0.112,229.3,286.1
2020-11-29 01:15:00,-3.436,35.09,0.342,103.3,45.2,-2.284,-0.232,229.4,285.7
2020-11-29 01:30:00,-3.6,36.28,0.013,141.6,5.514,-3.125,-0.29,215.2,283
2020-11-29 01:45:00,-3.904,36.09,0.372,72.77,23.51,-2.218,-0.166,220.5,282.8
2020-11-29 02:00:00,-3.837,36.09,0.27,273.6,58.38,-2.155,0.027,220.2,282.2
2020-11-29 02:15:00,-3.283,35.05,0.751,240.5,28.88,-2.165,0.184,223.5,283
2020-11-29 02:30:00,-3.904,35.83,0.611,63.77,41.29,-2.155,-0.293,233.3,283.1
2020-11-29 02:45:00,-4.345,37.13,0.375,78.07,21.71,-2.115,-0.299,233.7,282.8
2020-11-29 03:00:00,-3.941,35.51,0.525,251,15.29,-1.969,0.114,217.3,281.4
2020-11-29 03:15:00,-3.637,35.8,0.548,255.7,18.69,-2.712,-0.119,208.3,279.8
2020-11-29 03:30:00,-3.723,36.28,0.072,181.3,6.476,-1.904,-0.132,232.5,281.1
2020-11-29 03:45:00,-4.102,37.85,0.311,217,44.67,-3.011,-0.328,210.1,278.6
2020-11-29 04:00:00,-4.649,37.81,0.116,26.86,12.9,-2.652,-0.231,209.9,277.2
2020-11-29 04:15:00,-4.853,38.53,0.118,177.1,34.5,-3.082,-0.18,206.1,275.6
2020-11-29 04:30:00,-5.301,39.7,0.175,14.22,22.03,-2.073,-0.139,210.5,275.2
2020-11-29 04:45:00,-5.034,38.84,0.366,42.25,80.4,-1.937,-0.004,212.5,275.3
2020-11-29 05:00:00,-5.021,40.03,0.257,245,38.2,-2.968,-0.101,201.8,273.9
2020-11-29 05:15:00,-5.011,39.3,0.163,340,58.98,-2.555,-0.189,195.7,272.1
2020-11-29 05:30:00,-5.43,41.42,0.435,192.4,47.63,-3.799,-0.322,193,270.7
2020-11-29 05:45:00,-6.262,42.02,0.369,28.97,85.7,-2.961,-0.144,192.5,269.5
2020-11-29 06:00:00,-6.465,42.34,0.353,62.34,13.38,-2.568,-0.278,193.2,268.8
2020-11-29 06:15:00,-6.248,42.32,0.717,72.7,22.58,-2.639,-0.238,200,269.4
2020-11-29 06:30:00,-5.951,40.8,0.448,40.42,16.59,-2.431,-0.286,196.2,269
2020-11-29 06:45:00,-5.278,40.06,0.512,41.3,4.81,-2.544,-0.449,200.3,269.8
2020-11-29 07:00:00,-5.458,40.7,0.593,233.8,25.13,-2.127,0.081,193.5,268
2020-11-29 07:15:00,-6.681,43.51,0.211,78.77,57.78,2.77,1.191,195.3,266.9
2020-11-29 07:30:00,-6.834,42.71,0.104,105.8,23.36,28.32,7.731,206.2,268.3
2020-11-29 07:45:00,-6.422,42.66,0.217,120.9,57.39,48.77,13.38,205.4,270.3
2020-11-29 08:00:00,-5.71,40.17,0.204,246.9,13.79,87.2,24.21,202.6,273.6
2020-11-29 08:15:00,-5.3,39.77,0.119,249.9,52.05,90.8,25.86,206.2,275.3
2020-11-29 08:30:00,-5.122,41.32,0.371,170.4,54.37,135.8,39.66,207.3,278.4
2020-11-29 08:45:00,-4.209,37.58,0.385,157.2,32.99,273.5,81.8,201.8,288.7
2020-11-29 09:00:00,-2.736,34.49,0.3,143,34.84,279.4,83.5,202.7,297.3
2020-11-29 09:15:00,-2.588,33.73,0.414,159.6,28.72,302.4,89.7,206.6,300.4
2020-11-29 09:30:00,-2.358,33.51,0.802,179.6,34.95,393.1,113.4,226.3,310.8
2020-11-29 09:45:00,-2.263,35.47,0.703,165.9,30.97,253.5,69.68,228.9,311.1
2020-11-29 10:00:00,-2.176,34.13,0.452,127.8,19.9,369.8,104.7,232.7,317.7
2020-11-29 10:15:00,-1.222,31.74,0.284,149.5,56.83,321.2,90,223.7,321.4
2020-11-29 10:30:00,-0.792,30.6,0.564,154.1,43.19,444.8,127.5,211.2,327.2
2020-11-29 10:45:00,-0.73,31.59,0.73,205.1,56.31,391.2,108.3,229.7,332
2020-11-29 11:00:00,-0.183,30.8,0.847,152,47.78,434.3,119.6,239.4,337.9
2020-11-29 11:15:00,0.391,28.81,0.321,151.8,56.78,428.9,118.4,246.1,344.4
2020-11-29 11:30:00,0.621,29.45,0.823,223.6,32.14,386.6,105.3,248.2,345.2
2020-11-29 11:45:00,0.507,29.65,0.829,221.4,44.32,366.1,99,253.9,346.6
2020-11-29 12:00:00,1.127,27.99,0.32,153.5,50.1,330.9,89.1,258.6,348.3
2020-11-29 12:15:00,1.073,27.74,0.518,145.7,43.4,340.7,91.7,260,349.9
2020-11-29 12:30:00,1.669,26.77,0.241,116.4,21.8,368.4,100.5,254.1,354.4
2020-11-29 12:45:00,1.733,26.66,0.748,136,43.5,409.6,113.5,246.8,357.7
2020-11-29 13:00:00,2.417,26.22,0.628,215.1,56.82,356.5,96.4,254.3,359.7
2020-11-29 13:15:00,2.558,25.51,0.277,146.7,29.57,292.6,79.14,257.9,357.5
2020-11-29 13:30:00,2.837,24.51,0.603,177.9,80.8,390,107.5,250.5,360.1
2020-11-29 13:45:00,3.859,23.56,0.454,140.2,54.7,475.7,131.5,256.3,374.3
2020-11-29 14:00:00,3.562,24.09,1.248,185.8,42.95,359,96.8,268.4,368.5
2020-11-29 14:15:00,3.548,23.3,0.822,203.8,61.27,326.9,88.5,277.5,369.5
2020-11-29 14:30:00,3.517,24.19,2.735,199.2,22.12,239.2,63.13,278.5,362
2020-11-29 14:45:00,3.097,24.8,2.621,222.9,20.22,191.9,51.37,282.6,357.7
2020-11-29 15:00:00,3.002,25.05,3.14,241.6,21.07,185.6,49.15,280.7,355
2020-11-29 15:15:00,3.148,24.59,2.562,226,24.58,164.1,43.72,281.1,353.7
2020-11-29 15:30:00,3.344,24.31,1.779,215.5,45.8,157.1,41.89,282.5,353
2020-11-29 15:45:00,3.482,24.15,0.938,202.9,61.7,122.3,32.96,278.9,351.5
2020-11-29 16:00:00,3.46,24.43,2.208,186.1,33.5,99.1,26.75,282.5,348.8
2020-11-29 16:15:00,3.356,24.49,3.185,204.6,11.7,75.06,20.41,284,345.6
2020-11-29 16:30:00,3.223,24.64,2.278,222.5,21.26,31.08,8.95,285.5,341.9
2020-11-29 16:45:00,3.162,24.67,0.439,225.1,65.81,21.52,6.596,277.9,339.3
2020-11-29 17:00:00,3.092,24.79,0.709,117,20.44,9.98,3.578,275.7,336.6
2020-11-29 17:15:00,2.874,25.87,1.433,109.1,13.81,0.759,1.051,279.1,334.4
2020-11-29 17:30:00,2.521,25.97,0.655,75.32,31.28,-1.764,0.337,279.9,332.5
2020-11-29 17:45:00,2.244,25.7,0.422,90.6,70.87,-1.841,0.36,281.1,331
2020-11-29 18:00:00,2.14,25.88,0.114,169.8,31.9,-2.01,0.364,278.8,329.4
2020-11-29 18:15:00,2.174,25.71,0.762,270.1,10.9,-1.36,0.542,277.9,328.1
2020-11-29 18:30:00,2.261,25.77,0.355,223.3,7.358,-1.938,0.198,279.1,327.3
2020-11-29 18:45:00,2.07,26.07,0.044,225.4,1.703,-1.952,0.203,279.6,326.1
2020-11-29 19:00:00,1.881,26.38,0,0,0,-1.833,0.248,279.5,325
2020-11-29 19:15:00,1.871,27.62,0.619,216,16.45,-1.691,0.306,278.6,324.2
2020-11-29 19:30:00,2.126,26.58,1.095,177.7,79.58,-1.986,0.044,277.8,323.8
2020-11-29 19:45:00,1.914,26.53,1.765,65,6.761,-1.523,0.056,279.9,323.2
2020-11-29 20:00:00,1.83,27.51,0.603,223.4,79.1,-2.2,-0.033,274.2,321.7
2020-11-29 20:15:00,1.653,27.74,0.339,106.5,57.99,-1.624,0.042,282.4,321.4
2020-11-29 20:30:00,1.468,28.71,0.044,37.69,2.942,-1.344,0.048,286.5,321.3
2020-11-29 20:45:00,1.321,28.81,0.134,50.12,4.857,-1.425,0.041,286.9,320.8
2020-11-29 21:00:00,1.066,29.7,0.349,42.38,65.93,-1.753,0.084,273.2,318.8
2020-11-29 21:15:00,1.477,29.76,1.223,326.7,31.81,-1.611,0.375,265.2,317.7
2020-11-29 21:30:00,1.731,29.63,2.195,269.9,15.96,-1.456,0.228,276.9,318.7
2020-11-29 21:45:00,1.395,29.94,1.956,69.75,62.68,-1.557,-0.124,281.5,318.6
2020-11-29 22:00:00,1.354,29.98,1.755,64.61,6.017,-1.405,-0.071,282.5,318.5
2020-11-29 22:15:00,1.432,29.74,1.178,43.86,39.86,-1.72,-0.067,275.8,317.4
2020-11-29 22:30:00,1.459,29.85,0.476,323.8,77.71,-1.497,-0.132,282.8,317.4
2020-11-29 22:45:00,0.938,31.19,0.565,131.9,62.4,-1.44,-0.14,286.7,317.1
2020-11-29 23:00:00,0.94,30.96,0.248,57.84,4.638,-1.207,-0.111,282.8,316.4
2020-11-29 23:15:00,1.074,30.37,0.411,58.93,4.72,-1.215,-0.106,283.7,316.1
2020-11-29 23:30:00,1.142,30.07,1.252,61.59,7.708,-1.07,-0.111,287.6,316.6
2020-11-29 23:45:00,1.456,29.9,0.96,58.61,11.4,-1.339,-0.211,287.5,316.9
2020-11-30 00:00:00,0.744,31.51,0.314,274.7,18.74,-1.222,-0.086,287.8,315.8
2020-11-30 00:15:00,0.741,31.69,0.101,238.9,41.67,-1.121,0.007,287.6,315.5
2020-11-30 00:30:00,0.646,32.6,0.43,245.9,47.36,-1.422,-0.066,280.8,314.4
2020-11-30 00:45:00,0.707,32.95,0.753,242.9,34.36,-1.285,0.001,281.4,314
2020-11-30 01:00:00,0.071,33.19,0.264,255.7,21.7,-1.497,-0.119,279.7,313
2020-11-30 01:15:00,0.008,33.11,0.312,292.7,15.05,-1.398,0.039,271,311.6
2020-11-30 01:30:00,0.284,33.1,0.241,353.9,9.54,-1.288,0.051,272.7,311.3
2020-11-30 01:45:00,0.231,32.59,0.415,239.1,13.13,-1.819,-0.07,264.9,310
2020-11-30 02:00:00,0.122,32.64,0.166,264.3,8.49,-1.373,0.05,268.4,309.4
2020-11-30 02:15:00,0.075,32.91,0,0,0,-1.083,-0.002,279.3,310
2020-11-30 02:30:00,-0.146,33.46,0.159,75.75,2.49,-1.279,-0.083,277.4,309.6
2020-11-30 02:45:00,-0.192,33.41,0.017,244.6,2.05,-1.522,-0.086,268.6,308.3
2020-11-30 03:00:00,-0.26,33.47,0.003,15.62,0.013,-1.68,-0.101,264.2,307.1
2020-11-30 03:15:00,-0.381,33.29,0.281,18.4,14.91,-1.904,-0.092,254.8,305.7
2020-11-30 03:30:00,-0.38,33.89,0.254,92.3,3.61,-2.51,-0.206,246.2,303.7
2020-11-30 03:45:00,-0.529,34.08,0.089,283.9,1.423,-1.776,-0.04,245.7,301.3
2020-11-30 04:00:00,-0.534,40.47,0.147,68.15,0.852,-1.524,0.013,256,302.3
2020-11-30 04:15:00,-0.681,53.16,0.055,277.1,14.43,-1.927,-0.021,241.9,299.7
2020-11-30 04:30:00,-0.653,43.46,0.354,261.8,10.7,-1.064,0.262,258.2,301.2
2020-11-30 04:45:00,-0.522,40.76,0.548,227.3,75.96,-2.049,-0.133,249.1,301.8
2020-11-30 05:00:00,-0.67,37.96,0.718,302.4,49.82,-1.158,0.078,263.7,302.5
2020-11-30 05:15:00,-0.753,49.5,0.861,67.88,6.711,-1.377,-0.241,266.9,303.2
2020-11-30 05:30:00,-0.8,50.94,0.46,19.21,76.67,-1.533,-0.176,262.4,302.4
2020-11-30 05:45:00,-0.862,47.36,0.628,60.57,15.17,-2.112,-0.214,249.6,299.6
2020-11-30 06:00:00,-0.752,46.21,0.251,42.42,7.906,-1.793,-0.168,253.9,299.6
2020-11-30 06:15:00,-0.862,46.1,0.152,84.2,6.762,-1.672,-0.232,252.7,298.2
2020-11-30 06:30:00,-1.028,45.93,0.027,104.7,0.548,-2.634,-0.175,233.3,295.7
2020-11-30 06:45:00,-1.019,46.04,0.065,284.9,4.192,-2.235,-0.003,222.2,293.6
2020-11-30 07:00:00,-1.332,48.65,0.037,126.3,2.766,-2.217,0.014,221.9,291.9
2020-11-30 07:15:00,-1.604,47.58,0.057,288.8,11.02,2.547,1.251,223.7,291.7
2020-11-30 07:30:00,-1.243,47.16,0.279,252.6,14.3,17.77,5.444,230.8,292.9
2020-11-30 07:45:00,-1.323,48.89,0.46,243.4,30.44,79.23,20.24,227.2,296.2
2020-11-30 08:00:00,-0.246,42.09,0.019,249.2,2.821,133.7,37.29,224,301.4
2020-11-30 08:15:00,1.375,39.92,0,0,0,125.3,35.57,230.1,304.8
2020-11-30 08:30:00,0.68,41.47,0,0,0,157.7,46.06,228.7,307.4
2020-11-30 08:45:00,1.747,37.62,0.034,169.6,18.45,204.9,60.18,228.9,312.8
2020-11-30 09:00:00,2.007,40.15,0.226,145.7,23.39,236,68.03,240.2,319.8
2020-11-30 09:15:00,1.695,39.82,0.382,156.8,37.72,282.6,82.6,239.7,324.9
2020-11-30 09:30:00,1.294,41.34,0.582,194.2,30.31,206.1,57.08,241.3,323.5
2020-11-30 09:45:00,1.011,39.9,0.128,142.4,19.78,219.9,62.52,235.1,324.7
2020-11-30 10:00:00,1.356,39.37,0.433,189,33.79,321.8,92,237.8,330.8
2020-11-30 10:15:00,2.936,36,0.471,126.7,24.6,568.5,167.4,231.8,352.2
2020-11-30 10:30:00,4.38,35.67,0.492,164.5,49.81,529.4,155,218.9,359.1
2020-11-30 10:45:00,5.413,34.34,0.399,170.3,49.66,543.8,158.3,216.6,364.6
2020-11-30 11:00:00,5.228,35.18,0.742,151.8,52.59,567.2,164,217.3,369.8
2020-11-30 11:15:00,4.81,34.74,1.331,181.9,52.45,588.8,169.2,219.4,374.6
2020-11-30 11:30:00,5.061,33.7,0.909,169.9,51.07,606.4,175.5,221,381.1
2020-11-30 11:45:00,5.559,33.22,1.229,155.3,52.7,615.2,177.2,222,385.7
2020-11-30 12:00:00,5.335,34.28,1.325,212.5,47.94,622.6,183.6,223.5,390
2020-11-30 12:15:00,5.478,33.69,1.306,167.3,41.92,628.7,187.5,224,393.5
2020-11-30 12:30:00,6.128,32.47,1.321,181,44.41,630.4,186.6,224.6,397.9
2020-11-30 12:45:00,6.446,32.85,1.142,171.4,48.76,625.5,183.9,225.2,402.1
2020-11-30 13:00:00,6.47,32.77,1.646,220.2,47.99,616.7,181.1,226.6,403.6
2020-11-30 13:15:00,6.763,30.7,1.19,165.9,48.14,603.9,174.5,228.3,405.7
2020-11-30 13:30:00,7.191,31.35,1.605,208.7,52.59,580.2,165.7,227.7,406.2
2020-11-30 13:45:00,7.489,29.27,1.355,176.1,46.7,557.7,159.2,227.4,406.6
2020-11-30 14:00:00,7.831,29.71,2.096,178.6,30.17,531.4,150.1,227.1,403.7
2020-11-30 14:15:00,8.01,28.34,1.28,160.7,66.49,508.5,145.5,228.9,405.3
2020-11-30 14:30:00,7.471,29.88,2.705,226.2,37.94,465.1,133,228.5,399.8
2020-11-30 14:45:00,7.98,28.81,2.075,181.4,34.56,426.6,122.1,228.1,397.7
2020-11-30 15:00:00,7.375,29.44,3.73,207.8,40.85,392.2,112.3,228.3,390
2020-11-30 15:15:00,7.703,29.35,3.522,220.6,26.17,352.5,100.7,228.3,386.8
2020-11-30 15:30:00,7.318,28.67,3.847,228,23.85,314.2,90.2,229.3,382
2020-11-30 15:45:00,7.297,28.44,3.63,224.8,13.63,272.8,78.73,230,378
2020-11-30 16:00:00,7.163,28.28,4.725,222.6,14.15,226.3,63.82,229.3,371.7
